origin,destination,distance,duration,elevation_change
CH-12,SLU-17,1.587602905,11.1166666667,63.0494451523
CH-12,SLU-18,0.938891581,6.51666666667,37.6029968262
CH-12,SLU-19,1.997707765,14.3666666667,33.6862792969
CH-12,UD-01,5.123825266,29.1833333333,56.6112289429
CH-12,UD-02,3.563562685,22.9333333333,24.5179901123
CH-12,UD-04,3.316257027,20.7333333333,41.6778373718
CH-12,UD-07,3.744381646,25.5333333333,6.1060256958
CH-12,UW-01,4.187419169,26.8166666667,14.847278595
CH-12,UW-02,3.798440923,27.4166666667,6.95890045166
CH-12,UW-04,3.479056229,22.15,36.9756317139
CH-12,UW-06,3.922715123,24.85,32.0356636047
CH-12,UW-07,4.253284495,25.4,55.5665588379
CH-12,UW-10,3.802169149,23.1666666667,57.5577449799
CH-12,WF-01,1.67148799,11.4833333333,68.2256662846
CH-12,WF-04,1.47264927,9.38333333333,66.3331828117
CH-12,CBD-05,1.242120629,9.23333333333,61.7085351944
CH-12,CD-01,1.388764185,9.91666666667,6.47819519043
CH-12,SLU-20,0.623235113,4.95,31.6032981873
CH-12,CBD-04,0.750616168,6.06666666667,30.2295455933
CH-12,SLU-21,1.331598053,9.56666666667,60.1660165787
CH-15,BT-01,2.514688437,16.0666666667,80.7120475769
CH-15,BT-03,2.519659405,15.4166666667,84.2479972839
CH-15,BT-04,1.921279132,10.6833333333,83.7897720337
CH-15,BT-05,2.10023398,14.9333333333,73.7805709839
CH-15,CBD-13,1.78954848,10.7333333333,75.6034469604
CH-15,CBD-03,1.629234762,9.58333333333,69.5702362061
CH-15,CBD-07,1.895802921,14.1,86.5309906006
CH-15,SLU-16,1.337190392,7.15,69.3110618591
CH-15,CBD-06,2.133166643,12.5833333333,92.7585525513
CH-15,CH-01,0.72700407,4.71666666667,35.8009185791
CH-15,CH-02,0.358531067,1.63333333333,14.4250335693
CH-15,CH-03,0.471620589,2.2,33.5234298706
CH-15,CH-05,0.4349597,3.53333333333,-10.2355651855
CH-15,CH-06,0.387114133,1.81666666667,11.1889801025
CH-15,CH-07,0.85749198,5.88333333333,-6.43733215332
CH-15,CH-08,0.65865326,2.78333333333,22.8082580566
CH-15,CH-09,0.877997223,4.7,25.5394134521
CH-15,CH-12,1.092991589,5.51666666667,46.5424194336
CH-15,DPD-01,1.83925816,10.4666666667,105.5284729
CH-15,DPD-03,5.42456883,33.1833333333,96.7105484009
CH-15,EL-01,1.865355742,10.1666666667,109.048570633
CH-15,EL-03,1.639798069,10.3166666667,109.445568085
CH-15,EL-05,2.039960993,11.9333333333,97.8488273621
CH-15,FH-01,1.484455319,9.35,20.4686813354
CH-15,FH-04,1.03768957,5.43333333333,32.4616088867
CH-15,ID-04,2.217051728,11.0166666667,101.661621094
CH-15,PS-05,2.494804565,13.3,106.440712929
CH-15,PS-04,2.56004852,13.9833333333,109.927074432
CH-15,SLU-01,1.160721028,6.71666666667,79.4525260925
CH-15,SLU-02,2.785606193,16.6166666667,99.6348285675
CH-15,SLU-04,1.693235975,8.88333333333,105.684693336
CH-15,SLU-07,1.998329136,11.8166666667,97.4241771698
CH-15,SLU-15,1.677080329,9.18333333333,86.470249176
CH-15,SLU-17,2.043689219,11.2166666667,109.591864586
CH-15,SLU-18,1.999571878,11.7833333333,84.1454162598
CH-15,SLU-19,3.058388062,19.6333333333,80.2286987305
CH-15,UD-01,4.470764345,26.15,103.153648376
CH-15,UD-02,2.974502977,20.0166666667,71.0604095459
CH-15,UD-04,2.72781869,17.8166666667,88.2202568054
CH-15,UD-07,3.155943309,22.6166666667,52.6484451294
CH-15,UW-01,3.598359461,23.8833333333,61.3896980286
CH-15,UW-02,3.209381215,24.5,53.5013198853
CH-15,UW-04,2.889996521,19.2333333333,83.5180511475
CH-15,UW-06,3.407598564,22.45,78.5780830383
CH-15,UW-07,3.600223574,22.35,102.108978271
CH-15,UW-10,3.213109441,20.25,104.100164413
CH-15,WF-01,2.732168287,16.7666666667,114.768085718
CH-15,WF-04,2.533329567,14.65,112.875602245
CH-15,CBD-05,2.302800926,14.5,108.250954628
CH-15,CD-01,1.523601692,7.25,53.020614624
CH-15,SLU-20,1.234664177,7.78333333333,78.1457176208
CH-15,CBD-04,1.82683074,11.1,76.7719650269
CH-15,SLU-21,1.853549693,10.5833333333,106.708436012
DPD-01,BT-01,1.132137962,11.2,-24.8164253235
DPD-01,BT-03,1.138351672,10.4166666667,-21.2804756165
DPD-01,BT-04,0.823937946,6.21666666667,-21.7387008667
DPD-01,BT-05,1.182469013,11.3333333333,-31.7479019165
DPD-01,CBD-13,1.19924603,11.0,-29.9250259399
DPD-01,CBD-03,1.13089522,10.25,-35.9582366943
DPD-01,CBD-07,1.97595978,18.7333333333,-18.9974822998
DPD-01,SLU-16,0.960639566,9.66666666667,-36.2174110413
DPD-01,CBD-06,1.542864193,12.85,-12.7699203491
DPD-01,CH-01,1.527951289,15.5,-69.7275543213
DPD-01,CH-02,1.98217349,20.1333333333,-91.1034393311
DPD-01,CH-03,1.524223063,15.8166666667,-72.0050430298
DPD-01,CH-05,2.248120278,22.8333333333,-115.764038086
DPD-01,CH-06,1.910094454,19.4166666667,-94.3394927979
DPD-01,CH-07,1.921279132,21.2333333333,-111.965805054
DPD-01,CH-08,1.637933956,17.3833333333,-82.7202148438
DPD-01,CH-09,1.457736366,15.6833333333,-79.9890594482
DPD-01,CH-12,1.23652829,12.8,-58.9860534668
DPD-01,CH-15,2.297208587,22.0833333333,-105.5284729
DPD-01,DPD-03,6.626300344,37.85,-8.81792449951
DPD-01,EL-01,0.486533493,3.66666666667,3.52009773254
DPD-01,EL-03,1.113496832,8.83333333333,3.91709518433
DPD-01,EL-05,2.135652127,14.3,-7.67964553833
DPD-01,FH-01,1.703177911,17.4333333333,-85.0597915649
DPD-01,FH-04,2.107069061,20.2,-73.0668640137
DPD-01,ID-04,2.289130764,21.2,-3.86685180664
DPD-01,PS-05,2.100855351,18.5333333333,0.912240028381
DPD-01,PS-04,1.998329136,17.6333333333,4.39860153198
DPD-01,SLU-01,0.737567377,6.23333333333,-26.0759468079
DPD-01,SLU-02,0.36039518,3.46666666667,-5.89364433289
DPD-01,SLU-04,0.147886298,1.41666666667,0.156220436096
DPD-01,SLU-07,0.444280265,3.3,-8.10429573059
DPD-01,SLU-15,0.902852063,7.11666666667,-19.0582237244
DPD-01,SLU-17,0.29825808,2.58333333333,4.06339168549
DPD-01,SLU-18,0.552398819,4.38333333333,-21.3830566406
DPD-01,SLU-19,0.898502466,8.33333333333,-25.2997741699
DPD-01,UD-01,5.672495859,30.8,-2.37482452393
DPD-01,UD-02,4.387500631,26.3333333333,-34.4680633545
DPD-01,UD-04,4.046989323,23.7,-17.308216095
DPD-01,UD-07,4.805061943,30.3833333333,-52.880027771
DPD-01,UW-01,5.042425665,30.3333333333,-44.1387748718
DPD-01,UW-02,4.664632097,30.5666666667,-52.0271530151
DPD-01,UW-04,4.286838529,25.5,-22.0104217529
DPD-01,UW-06,4.631078063,27.3,-26.9503898621
DPD-01,UW-07,4.801333717,27.0166666667,-3.41949462891
DPD-01,UW-10,4.339033693,24.7166666667,-1.42830848694
DPD-01,WF-01,1.422318219,13.7,9.23961281776
DPD-01,WF-04,1.742945655,14.1333333333,7.34712934494
DPD-01,CBD-05,1.712498476,14.7666666667,2.7224817276
DPD-01,CD-01,2.592981183,22.0,-52.5078582764
DPD-01,SLU-20,0.948833517,7.81666666667,-27.3827552795
DPD-01,CBD-04,1.312956923,12.0166666667,-28.7565078735
DPD-01,SLU-21,0.042253228,1.03333333333,1.17996311188
DPD-03,BT-01,7.557114102,47.4166666667,-15.998500824
DPD-03,BT-03,7.906324604,48.9166666667,-12.4625511169
DPD-03,BT-04,7.560220957,45.95,-12.9207763672
DPD-03,BT-05,8.182834699,51.45,-22.929977417
DPD-03,CBD-13,8.387265758,51.9666666667,-21.1071014404
DPD-03,CBD-03,7.867799602,49.9833333333,-27.1403121948
DPD-03,CBD-07,7.00285117,49.9333333333,-10.1795578003
DPD-03,SLU-16,6.446724125,43.0666666667,-27.3994865417
DPD-03,CBD-06,8.730883921,53.8166666667,-3.95199584961
DPD-03,CH-01,5.83467369,40.55,-60.9096298218
DPD-03,CH-02,5.445074073,37.4666666667,-82.2855148315
DPD-03,CH-03,5.556920853,38.2166666667,-63.1871185303
DPD-03,CH-05,5.248099466,37.3166666667,-106.946113586
DPD-03,CH-06,5.819139415,39.9333333333,-85.5215682983
DPD-03,CH-07,5.54884303,38.7833333333,-103.147880554
DPD-03,CH-08,5.966404342,39.9,-73.9022903442
DPD-03,CH-09,5.950248696,40.25,-71.1711349487
DPD-03,CH-12,6.203146693,41.45,-50.1681289673
DPD-03,CH-15,5.443831331,38.5333333333,-96.7105484009
DPD-03,DPD-01,7.188019728,40.9666666667,8.81792449951
DPD-03,EL-01,5.445074073,31.5,12.3380222321
DPD-03,EL-03,4.849179284,28.3333333333,12.7350196838
DPD-03,EL-05,3.540571958,21.5166666667,1.13827896118
DPD-03,FH-01,6.591503568,45.1833333333,-76.2418670654
DPD-03,FH-04,6.469714852,43.55,-64.2489395142
DPD-03,ID-04,7.64907701,49.1333333333,4.95107269287
DPD-03,PS-05,7.545308053,52.5666666667,9.73016452789
DPD-03,PS-04,7.46266571,51.4,13.2165260315
DPD-03,SLU-01,6.026677329,38.0333333333,-17.2580223083
DPD-03,SLU-02,6.506997112,37.7,2.92428016663
DPD-03,SLU-04,7.335906026,42.3833333333,8.97414493561
DPD-03,SLU-07,7.632299993,44.2666666667,0.713628768921
DPD-03,SLU-15,7.639135074,46.85,-10.2402992249
DPD-03,SLU-17,7.215360052,38.6166666667,12.881316185
DPD-03,SLU-18,7.235243924,43.9166666667,-12.5651321411
DPD-03,SLU-19,7.471986275,45.3166666667,-16.4818496704
DPD-03,UD-01,1.010349246,6.26666666667,6.44309997559
DPD-03,UD-02,2.904288054,17.7166666667,-25.650138855
DPD-03,UD-04,2.829723534,16.2833333333,-8.49029159546
DPD-03,UD-07,2.241906568,17.5666666667,-44.0621032715
DPD-03,UW-01,1.92003639,13.6833333333,-35.3208503723
DPD-03,UW-02,2.117010997,16.0666666667,-43.2092285156
DPD-03,UW-04,2.686808204,15.7666666667,-13.1924972534
DPD-03,UW-06,2.583660618,15.2833333333,-18.1324653625
DPD-03,UW-07,2.10023398,11.6,5.39842987061
DPD-03,UW-10,2.782499338,15.8666666667,7.38961601257
DPD-03,WF-01,10.86777879,57.8666666667,18.0575373173
DPD-03,WF-04,11.506548178,62.0666666667,16.1650538445
DPD-03,CBD-05,8.900518204,55.7333333333,11.5404062271
DPD-03,CD-01,6.955626974,45.35,-43.6899337769
DPD-03,SLU-20,6.299459198,40.7333333333,-18.56483078
DPD-03,CBD-04,6.93450036,46.9166666667,-19.938583374
DPD-03,SLU-21,7.224680617,40.0666666667,9.99788761139
EL-01,BT-01,1.421075477,13.7333333333,-28.336523056
EL-01,BT-03,1.770285979,15.2333333333,-24.800573349
EL-01,BT-04,1.310471439,10.6333333333,-25.2587985992
EL-01,BT-05,1.669002506,15.75,-35.267999649
EL-01,CBD-13,1.685779523,15.4166666667,-33.4451236725
EL-01,CBD-03,1.618050084,14.6666666667,-39.4783344269
EL-01,CBD-07,2.462493273,23.15,-22.5175800323
EL-01,SLU-16,1.133380704,12.2333333333,-39.7375087738
EL-01,CBD-06,2.029397686,17.2666666667,-16.2900180817
EL-01,CH-01,1.700692427,18.0666666667,-73.2476520538
EL-01,CH-02,1.467056931,18.9166666667,-94.6235370636
EL-01,CH-03,1.206702482,15.6333333333,-75.5251407623
EL-01,CH-05,1.93867752,23.8166666667,-119.284135818
EL-01,CH-06,2.082835592,21.9833333333,-97.8595905304
EL-01,CH-07,2.09402027,23.8,-115.485902786
EL-01,CH-08,1.811296465,19.95,-86.2403125763
EL-01,CH-09,1.630477504,18.25,-83.5091571808
EL-01,CH-12,1.409890799,15.3666666667,-62.5061511993
EL-01,CH-15,1.507446046,20.4166666667,-109.048570633
EL-01,DPD-01,0.486533493,4.41666666667,-3.52009773254
EL-01,DPD-03,6.831974145,38.1166666667,-12.3380222321
EL-01,EL-03,0.633177049,5.93333333333,0.396997451782
EL-01,EL-05,1.655332344,11.4,-11.1997432709
EL-01,FH-01,2.189711404,21.85,-88.5798892975
EL-01,FH-04,2.279810199,22.7666666667,-76.5869617462
EL-01,ID-04,2.776285628,25.6166666667,-7.38694953918
EL-01,PS-05,2.588010215,22.9333333333,-2.60785770416
EL-01,PS-04,2.485484,22.05,0.878503799438
EL-01,SLU-01,0.764907701,7.2,-29.5960445404
EL-01,SLU-02,0.691585923,5.38333333333,-9.41374206543
EL-01,SLU-04,0.536243173,4.56666666667,-3.36387729645
EL-01,SLU-07,0.930813758,7.71666666667,-11.6243934631
EL-01,SLU-15,1.389385556,11.5333333333,-22.5783214569
EL-01,SLU-17,0.210644769,1.05,0.543293952942
EL-01,SLU-18,1.039553683,8.8,-24.9031543732
EL-01,SLU-19,1.33594765,11.6333333333,-28.8198719025
EL-01,UD-01,5.87816966,31.0666666667,-5.89492225647
EL-01,UD-02,4.593174432,26.5833333333,-37.988161087
EL-01,UD-04,4.252663124,23.95,-20.8283138275
EL-01,UD-07,5.010735744,30.65,-56.4001255035
EL-01,UW-01,5.248099466,30.6,-47.6588726044
EL-01,UW-02,4.870305898,30.8333333333,-55.5472507477
EL-01,UW-04,4.49251233,25.7666666667,-25.5305194855
EL-01,UW-06,4.836751864,27.5666666667,-30.4704875946
EL-01,UW-07,5.007007518,27.2833333333,-6.93959236145
EL-01,UW-10,4.545328865,24.9833333333,-4.94840621948
EL-01,WF-01,2.452551337,18.0666666667,5.71951508522
EL-01,WF-04,2.229479148,18.55,3.8270316124
EL-01,CBD-05,2.199031969,19.1833333333,-0.797616004944
EL-01,CD-01,2.766343692,24.5833333333,-56.0279560089
EL-01,SLU-20,0.891046014,8.83333333333,-30.9028530121
EL-01,CBD-04,1.799490416,16.4166666667,-32.2766056061
EL-01,SLU-21,0.470377847,3.55,-2.34013462067
EL-03,BT-01,2.042446477,16.7666666667,-28.7335205078
EL-03,BT-03,2.391656979,18.2666666667,-25.1975708008
EL-03,BT-04,1.93246381,13.6833333333,-25.655796051
EL-03,BT-05,2.290994877,18.7833333333,-35.6649971008
EL-03,CBD-13,2.021941234,17.9333333333,-33.8421211243
EL-03,CBD-03,1.952969053,17.2166666667,-39.8753318787
EL-03,CBD-07,2.798654984,25.6666666667,-22.9145774841
EL-03,SLU-16,1.73362509,16.1666666667,-40.1345062256
EL-03,CBD-06,2.365559397,19.8,-16.6870155334
EL-03,CH-01,1.670245248,17.45,-73.6446495056
EL-03,CH-02,1.600030325,17.6,-95.0205345154
EL-03,CH-03,1.339054505,14.3166666667,-75.9221382141
EL-03,CH-05,2.16858479,20.3166666667,-119.68113327
EL-03,CH-06,2.201517453,19.7833333333,-98.2565879822
EL-03,CH-07,2.59111707,22.6666666667,-115.882900238
EL-03,CH-08,2.34878238,19.75,-86.6373100281
EL-03,CH-09,2.23072189,22.1833333333,-83.9061546326
EL-03,CH-12,2.010135185,19.3166666667,-62.9031486511
EL-03,CH-15,1.826209369,18.3833333333,-109.445568085
EL-03,DPD-01,1.108525864,7.45,-3.91709518433
EL-03,DPD-03,4.736711133,30.5666666667,-12.7350196838
EL-03,EL-01,0.622613742,3.36666666667,-0.396997451782
EL-03,EL-05,1.207323853,8.46666666667,-11.5967407227
EL-03,FH-01,2.443230772,24.55,-88.9768867493
EL-03,FH-04,2.880675956,26.7,-76.983959198
EL-03,ID-04,3.112447339,28.15,-7.78394699097
EL-03,PS-05,2.924171926,25.4666666667,-3.00485515594
EL-03,PS-04,2.821645711,24.5833333333,0.481506347656
EL-03,SLU-01,1.204216998,9.9,-29.9930419922
EL-03,SLU-02,1.313578294,8.43333333333,-9.81073951721
EL-03,SLU-04,1.134002075,7.31666666667,-3.76087474823
EL-03,SLU-07,1.552184758,10.7666666667,-12.0213909149
EL-03,SLU-15,1.724304525,13.75,-22.9753189087
EL-03,SLU-17,0.83885085,4.43333333333,0.14629650116
EL-03,SLU-18,1.660924683,11.85,-25.300151825
EL-03,SLU-19,1.95731865,14.6666666667,-29.2168693542
EL-03,UD-01,3.782906648,23.5166666667,-6.29191970825
EL-03,UD-02,2.222644067,17.2833333333,-38.3851585388
EL-03,UD-04,1.97595978,15.0833333333,-21.2253112793
EL-03,UD-07,2.404084399,19.8833333333,-56.7971229553
EL-03,UW-01,2.846500551,21.15,-48.0558700562
EL-03,UW-02,2.457522305,21.7666666667,-55.9442481995
EL-03,UW-04,2.138137611,16.5,-25.9275169373
EL-03,UW-06,2.582417876,19.2,-30.8674850464
EL-03,UW-07,2.912365877,19.7333333333,-7.33658981323
EL-03,UW-10,2.461250531,17.5166666667,-5.34540367126
EL-03,WF-01,3.073922337,21.1166666667,5.32251763344
EL-03,WF-04,2.565640859,21.0666666667,3.43003416061
EL-03,CBD-05,2.53519368,21.7166666667,-1.19461345673
EL-03,CD-01,3.366588078,28.5166666667,-56.4249534607
EL-03,SLU-20,1.476998867,12.6,-31.2998504639
EL-03,CBD-04,2.134409385,18.9833333333,-32.6736030579
EL-03,SLU-21,1.079942798,6.33333333333,-2.73713207245
EL-05,BT-01,3.301344123,23.6166666667,-17.1367797852
EL-05,BT-03,3.650554625,25.1166666667,-13.6008300781
EL-05,BT-04,3.191361456,20.5166666667,-14.0590553284
EL-05,BT-05,3.549892523,25.6333333333,-24.0682563782
EL-05,CBD-13,3.28083888,24.7833333333,-22.2453804016
EL-05,CBD-03,3.211866699,24.0666666667,-28.278591156
EL-05,CBD-07,4.002250611,31.9333333333,-11.3178367615
EL-05,SLU-16,2.789334419,20.3166666667,-28.5377655029
EL-05,CBD-06,3.624457043,26.6333333333,-5.09027481079
EL-05,CH-01,2.834073131,22.55,-62.047908783
EL-05,CH-02,2.444473514,19.4666666667,-83.4237937927
EL-05,CH-03,2.033747283,15.9666666667,-64.3253974915
EL-05,CH-05,2.785606193,22.5666666667,-108.084392548
EL-05,CH-06,2.818538856,21.9333333333,-86.6598472595
EL-05,CH-07,3.208138473,24.9166666667,-104.286159515
EL-05,CH-08,2.965803783,21.9,-75.0405693054
EL-05,CH-09,2.949648137,22.25,-72.3094139099
EL-05,CH-12,2.648283202,20.0833333333,-51.3064079285
EL-05,CH-15,2.443230772,20.5333333333,-97.8488273621
EL-05,DPD-01,2.36742351,14.3,7.67964553833
EL-05,DPD-03,3.433074775,21.15,-1.13827896118
EL-05,EL-01,1.881511388,10.2,11.1997432709
EL-05,EL-03,1.285616599,7.03333333333,11.5967407227
EL-05,FH-01,3.590903009,27.1833333333,-77.3801460266
EL-05,FH-04,3.469114293,25.55,-65.3872184753
EL-05,ID-04,4.649097822,31.1333333333,3.81279373169
EL-05,PS-05,4.183069572,32.3166666667,8.59188556671
EL-05,PS-04,4.080543357,31.4166666667,12.0782470703
EL-05,SLU-01,2.463114644,16.75,-18.3963012695
EL-05,SLU-02,2.57247594,15.2833333333,1.78600120544
EL-05,SLU-04,2.392899721,14.1666666667,7.83586597443
EL-05,SLU-07,2.811082404,17.6,-0.424650192261
EL-05,SLU-15,2.983202171,20.5833333333,-11.378578186
EL-05,SLU-17,2.097748496,11.2666666667,11.7430372238
EL-05,SLU-18,2.919822329,18.6833333333,-13.7034111023
EL-05,SLU-19,3.216216296,21.5166666667,-17.6201286316
EL-05,UD-01,2.47927029,14.1,5.3048210144
EL-05,UD-02,0.918386338,7.86666666667,-26.7884178162
EL-05,UD-04,0.671702051,5.65,-9.62857055664
EL-05,UD-07,1.09982667,10.45,-45.2003822327
EL-05,UW-01,1.542864193,11.7333333333,-36.4591293335
EL-05,UW-02,1.153264576,12.3333333333,-44.3475074768
EL-05,UW-04,0.834501253,7.08333333333,-14.3307762146
EL-05,UW-06,1.278160147,9.76666666667,-19.2707443237
EL-05,UW-07,1.608108148,10.3166666667,4.26015090942
EL-05,UW-10,1.156992802,8.08333333333,6.25133705139
EL-05,WF-01,4.332819983,27.9666666667,16.9192583561
EL-05,WF-04,3.824538505,27.9166666667,15.0267748833
EL-05,CBD-05,3.794091326,28.55,10.4021272659
EL-05,CD-01,3.955026415,27.3666666667,-44.828212738
EL-05,SLU-20,2.735896513,19.45,-19.7031097412
EL-05,CBD-04,3.393307031,25.8333333333,-21.0768623352
EL-05,SLU-21,2.338840444,13.1833333333,8.85960865021
FH-01,BT-01,1.765936382,13.15,60.2433662415
FH-01,BT-03,1.771528721,12.5,63.7793159485
FH-01,BT-04,1.169420222,7.78333333333,63.3210906982
FH-01,BT-05,1.352103296,12.0166666667,53.3118896484
FH-01,CBD-13,1.040796425,7.78333333333,55.134765625
FH-01,CBD-03,0.685993584,4.48333333333,49.1015548706
FH-01,CBD-07,0.486533493,5.16666666667,66.0623092651
FH-01,SLU-16,0.743781087,5.33333333333,48.8423805237
FH-01,CBD-06,0.784170202,6.01666666667,72.2898712158
FH-01,CH-01,0.940134323,6.68333333333,15.3322372437
FH-01,CH-02,1.166313367,9.5,-6.04364776611
FH-01,CH-03,1.449658543,10.6333333333,13.0547485352
FH-01,CH-05,1.432260155,12.3666666667,-30.704246521
FH-01,CH-06,1.094234331,8.93333333333,-9.27970123291
FH-01,CH-07,1.105419009,10.7666666667,-26.9060134888
FH-01,CH-08,0.822073833,6.91666666667,2.33957672119
FH-01,CH-09,0.746266571,5.51666666667,5.0707321167
FH-01,CH-12,0.679158503,4.86666666667,26.0737380981
FH-01,CH-15,1.484455319,11.5666666667,-20.4686813354
FH-01,DPD-01,1.600651696,11.1,85.0597915649
FH-01,DPD-03,6.581561632,42.4666666667,76.2418670654
FH-01,EL-01,1.821238401,12.7666666667,88.5798892975
FH-01,EL-03,2.74645982,19.1333333333,88.9768867493
FH-01,EL-05,3.436803001,21.1333333333,77.3801460266
FH-01,FH-04,0.576632288,5.11666666667,11.9929275513
FH-01,ID-04,1.363909345,7.08333333333,81.1929397583
FH-01,PS-05,1.131516591,8.13333333333,85.9720315933
FH-01,PS-04,1.048252877,6.95,89.4583930969
FH-01,SLU-01,1.179983529,8.85,58.9838447571
FH-01,SLU-02,1.952347682,14.1666666667,79.1661472321
FH-01,SLU-04,1.598166212,11.5,85.216012001
FH-01,SLU-07,1.24895571,9.1,76.9554958344
FH-01,SLU-15,0.92584279,6.28333333333,66.0015678406
FH-01,SLU-17,1.898909776,13.6666666667,89.1231832504
FH-01,SLU-18,1.250198452,9.06666666667,63.6767349243
FH-01,SLU-19,2.309636007,16.7166666667,59.760017395
FH-01,UD-01,5.627757147,35.4333333333,82.684967041
FH-01,UD-02,4.131495779,29.3,50.5917282104
FH-01,UD-04,3.884811492,27.1,67.75157547
FH-01,UD-07,4.312936111,31.9,32.1797637939
FH-01,UW-01,4.755352263,33.1833333333,40.9210166931
FH-01,UW-02,4.366374017,33.7833333333,33.0326385498
FH-01,UW-04,4.046989323,28.5166666667,63.049369812
FH-01,UW-06,4.564591366,31.75,58.1094017029
FH-01,UW-07,4.757216376,31.65,81.640296936
FH-01,UW-10,4.370102243,29.5333333333,83.631483078
FH-01,WF-01,1.983416232,13.8,94.2994043827
FH-01,WF-04,1.595680728,10.8166666667,92.4069209099
FH-01,CBD-05,0.720168989,6.51666666667,87.7822732925
FH-01,CD-01,0.871162142,6.31666666667,32.5519332886
FH-01,SLU-20,0.996057713,7.85,57.6770362854
FH-01,CBD-04,0.738188748,4.68333333333,56.3032836914
FH-01,SLU-21,1.642904924,12.1333333333,86.2397546768
FH-04,BT-01,2.324548911,17.4166666667,48.2504386902
FH-04,BT-03,2.329519879,16.7666666667,51.7863883972
FH-04,BT-04,1.731139606,12.0333333333,51.328163147
FH-04,BT-05,1.910094454,16.2833333333,41.3189620972
FH-04,CBD-13,1.599408954,12.0833333333,43.1418380737
FH-04,CBD-03,1.266975469,9.98333333333,37.1086273193
FH-04,CBD-07,1.565233549,11.5166666667,54.0693817139
FH-04,SLU-16,1.146429495,8.48333333333,36.8494529724
FH-04,CBD-06,1.364530716,11.5166666667,60.2969436646
FH-04,CH-01,1.075593201,8.18333333333,3.33930969238
FH-04,CH-02,1.095477073,8.4,-18.0365753174
FH-04,CH-03,1.400570234,9.61666666667,1.06182098389
FH-04,CH-05,0.988601261,8.7,-42.6971740723
FH-04,CH-06,0.650575437,5.51666666667,-21.2726287842
FH-04,CH-07,0.661760115,7.1,-38.89894104
FH-04,CH-08,0.498960913,4.5,-9.65335083008
FH-04,CH-09,0.687857697,6.03333333333,-6.92219543457
FH-04,CH-12,0.902852063,6.86666666667,14.0808105469
FH-04,CH-15,1.03768957,8.2,-32.4616088867
FH-04,DPD-01,2.159885596,15.15,73.0668640137
FH-04,DPD-03,6.036619265,36.6,64.2489395142
FH-04,EL-01,2.139380353,14.4,76.5869617462
FH-04,EL-03,2.670031187,18.4166666667,76.983959198
FH-04,EL-05,3.360374368,20.4166666667,65.3872184753
FH-04,FH-01,0.552398819,6.25,-11.9929275513
FH-04,ID-04,1.19303232,6.53333333333,69.200012207
FH-04,PS-05,1.470785157,8.8,73.9791040421
FH-04,PS-04,1.535407741,9.48333333333,77.4654655457
FH-04,SLU-01,1.434745639,10.95,46.9909172058
FH-04,SLU-02,2.595466667,17.9666666667,67.1732196808
FH-04,SLU-04,2.157400112,15.5666666667,73.2230844498
FH-04,SLU-07,1.80818961,13.1666666667,64.9625682831
FH-04,SLU-15,1.486940803,10.5333333333,54.0086402893
FH-04,SLU-17,2.457522305,17.7333333333,77.1302556992
FH-04,SLU-18,1.808810981,13.1333333333,51.683807373
FH-04,SLU-19,2.868248536,20.9833333333,47.7670898438
FH-04,UD-01,5.08281478,29.55,70.6920394897
FH-04,UD-02,4.055067146,28.5833333333,38.5988006592
FH-04,UD-04,3.808382859,26.3833333333,55.7586479187
FH-04,UD-07,4.236507478,31.1833333333,20.1868362427
FH-04,UW-01,4.430996601,28.9,28.9280891418
FH-04,UW-02,4.289945384,33.0666666667,21.0397109985
FH-04,UW-04,3.97056069,27.8,51.0564422607
FH-04,UW-06,4.019648999,25.8666666667,46.1164741516
FH-04,UW-07,4.212274009,25.7666666667,69.6473693848
FH-04,UW-10,4.29367361,28.8166666667,71.6385555267
FH-04,WF-01,2.54140739,18.1,82.3064768314
FH-04,WF-04,2.221401325,14.4166666667,80.4139933586
FH-04,CBD-05,1.971610183,13.3833333333,75.7893457413
FH-04,CD-01,0.499582284,2.75,20.5590057373
FH-04,SLU-20,1.493775884,11.5666666667,45.6841087341
FH-04,CBD-04,1.319170633,10.1833333333,44.3103561401
FH-04,SLU-21,2.202138824,16.1833333333,74.2468271255
ID-04,BT-01,1.9883872,18.9333333333,-20.9495735168
ID-04,BT-03,1.993358168,18.2833333333,-17.4136238098
ID-04,BT-04,1.637933956,16.0833333333,-17.8718490601
ID-04,BT-05,1.829316224,17.0333333333,-27.8810501099
ID-04,CBD-13,1.208566595,13.8166666667,-26.0581741333
ID-04,CBD-03,1.153264576,13.4666666667,-32.0913848877
ID-04,CBD-07,0.50331051,5.63333333333,-15.1306304932
ID-04,SLU-16,1.455250882,15.55,-32.3505592346
ID-04,CBD-06,0.864327061,9.16666666667,-8.90306854248
ID-04,CH-01,2.261169069,20.1833333333,-65.8607025146
ID-04,CH-02,2.281052941,20.4166666667,-87.2365875244
ID-04,CH-03,2.586146102,21.6333333333,-68.1381912231
ID-04,CH-05,2.173555758,20.7166666667,-111.897186279
ID-04,CH-06,1.836151305,17.5333333333,-90.4726409912
ID-04,CH-07,1.846714612,19.1166666667,-108.098953247
ID-04,CH-08,1.684536781,16.5,-78.8533630371
ID-04,CH-09,1.873433565,18.05,-76.1222076416
ID-04,CH-12,2.088427931,18.8833333333,-55.1192016602
ID-04,CH-15,2.223265438,20.2166666667,-101.661621094
